emp_id department salary promotion_last_5_years work_accident left tenure number_project avg_month_hours job_sat last_evaluation
14005 technical medium No Yes No 3 3 153 77 82
14006 management medium No No No 2 4 242 61 89
14007 marketing medium Yes Yes No 3 4 262 97 61
14008 marketing high Yes No No 2 3 246 64 55
14009 marketing low Yes No No 2 4 211 99 97
14010 sales medium Yes No No 4 3 145 61 42
14011 sales medium Yes No No 3 4 256 72 71
14012 sales medium Yes Yes No 2 2 245 67 91
14013 sales medium No No No 3 3 151 90 56
14014 sales low No No No 2 4 245 90 73
14015 sales low No No No 3 4 171 63 61
14016 sales low No No No 2 3 252 64 88
14017 IT low No No No 2 3 175 44 65
14018 product_mng low No No No 3 4 210 64 94
14019 product_mng low No No No 2 2 180 65 95
14020 product_mng low No No No 5 5 103 69 90
14021 product_mng low No No No 3 4 110 93 51
14022 IT low No No No 3 5 184 73 90
14023 management high No No No 2 4 161 83 60
14024 management high No No No 3 5 210 82 49
14025 management high No No No 2 2 212 39 91
14026 management high No No No 6 6 106 53 47
14027 management high No No No 3 4 179 88 81
14028 management high No No No 3 5 217 80 60
14029 marketing low No No No 3 4 184 68 79
14030 sales low No No No 2 3 210 66 60
14031 accounting low No No No 2 4 246 61 61
14032 support low No No No 3 4 262 74 55
14033 technical low Yes Yes No 3 4 245 61 83
14034 management low Yes Yes No 3 3 222 57 99
14035 marketing medium Yes No No 4 4 146 68 54
14036 marketing medium Yes No No 3 4 263 75 79
14037 marketing medium Yes No No 2 5 134 29 57
14038 sales medium Yes No No 4 5 250 81 81
14039 sales medium No No No 3 4 173 53 68
14040 sales medium No No No 3 6 173 42 96
14041 sales medium No Yes No 3 4 252 64 67
14042 sales medium No No No 4 2 230 63 50
14043 sales medium No Yes No 2 4 212 81 81
14044 sales medium No No No 2 5 187 71 66
14045 sales medium No No No 2 5 241 70 83
14046 IT medium No No No 4 3 164 53 100
14047 product_mng high No Yes No 6 6 218 16 93
14048 product_mng low No No No 3 4 194 17 55
14049 product_mng medium No No No 2 3 158 70 95
14050 product_mng medium No No No 4 2 149 43 88
14051 IT medium No No No 2 4 161 49 62
14052 management high No No No 2 5 226 50 90
14053 management high No No No 2 2 111 57 59
14054 management high No No No 3 4 258 68 75
14055 management high No No No 2 3 266 62 61
14056 management high No No No 3 3 253 69 75
14057 management high No No No 3 5 160 63 70
14058 marketing low No Yes No 3 5 230 76 62
14059 sales low No No No 3 5 198 62 76
14060 accounting low No No No 3 3 250 82 69
14061 support low No No No 5 4 225 20 70
14062 technical low No Yes No 3 3 178 16 70
14063 management low No No No 3 4 196 20 78
14064 marketing low No No No 2 4 240 53 51
14065 marketing low No No No 3 3 204 71 63
14066 marketing low No No No 3 3 250 70 93
14067 sales low No No No 2 2 224 92 94
14068 sales low No No No 3 4 268 81 92
14069 sales low No No No 3 5 167 79 62
14070 sales low No No No 3 3 168 53 64
14071 sales low No No No 2 4 168 51 56
14072 sales low No No No 3 5 158 78 90
14073 sales low No No No 3 3 240 50 91
14074 sales medium No No No 4 4 261 92 100
14075 technical medium No No No 2 4 176 59 54
14076 support medium No No No 3 3 217 77 55
14077 support medium No No No 2 5 224 74 87
14078 support medium No No No 3 4 196 67 97
14079 support medium No No No 3 3 223 56 59
14080 support medium No Yes No 5 5 131 84 44
14081 support medium No No No 2 2 167 53 77
14082 support medium No No No 3 5 273 86 71
14083 support medium No No No 3 3 98 77 68
14084 support medium No No No 3 4 253 97 94
14085 support medium No No No 3 5 174 69 87
14086 support high No No No 2 3 274 73 90
14087 technical low No No No 5 6 174 42 47
14088 technical medium No No No 5 5 173 40 47
14089 technical medium No No No 4 2 198 33 41
14090 management medium No No No 2 3 238 68 66
14091 IT medium No No No 2 3 256 78 80
14092 IT low No No No 2 3 179 92 60
14093 IT low No Yes No 4 4 273 66 66
14094 IT low No No No 4 3 104 60 45
14095 IT low No Yes No 3 4 208 86 83
14096 product_mng low No No No 2 3 275 61 49
14097 product_mng low No Yes No 2 3 231 71 68
14098 product_mng low No No No 3 4 186 86 62
14099 product_mng low No No No 3 3 241 96 59
14100 IT low No Yes No 2 3 194 70 54
14101 management high Yes No No 3 4 196 38 49
14102 management high Yes No No 3 6 185 39 75
14103 management high Yes Yes No 2 2 148 49 40
14104 management high Yes No No 3 4 150 78 62
14105 management high Yes No No 5 5 121 74 79
14106 management high Yes No No 3 4 266 82 76
14107 sales low No No No 6 2 109 60 42
14108 sales low No No No 4 3 143 72 99
14109 sales low No No No 3 3 174 73 97
14110 sales medium No No No 2 4 159 89 55
14111 sales medium No No No 2 4 157 74 94
14112 sales medium No No No 2 2 222 83 57
14113 sales medium No Yes No 5 5 199 24 88
14114 sales medium No Yes No 7 3 255 93 89
14115 sales medium No No No 7 4 253 96 62
14116 sales medium No Yes No 7 5 149 16 68
14117 sales medium No No No 7 6 285 21 85
14118 sales medium No No No 7 3 164 69 54
14119 sales medium No Yes No 3 3 243 66 96
14120 sales medium No No No 7 2 207 67 39
14121 sales medium No No No 7 4 186 85 58
14122 sales high No No No 7 4 211 37 92
14123 sales low No No No 3 2 190 64 64
14124 sales medium No No No 3 2 241 91 82
14125 sales medium No No No 3 3 206 96 68
14126 sales medium No No No 3 4 273 74 70
14127 sales medium No No No 3 2 157 94 99
14128 sales low No No No 2 3 183 37 72
14129 sales low No Yes No 6 3 151 92 85
14130 sales low No No No 3 3 217 86 72
14131 sales low No Yes No 8 5 235 66 49
14132 sales low No No No 8 4 127 19 61
14133 sales low No No No 8 5 167 65 61
14134 sales low No No No 8 3 260 92 44
14135 sales low No No No 8 3 240 83 80
14136 sales low No No No 3 4 187 94 82
14137 sales low No No No 2 3 126 42 69
14138 sales low No No No 3 6 168 78 53
14139 sales low No No No 5 4 197 58 76
14140 sales low No No No 8 2 170 50 64
14141 IT low No Yes No 8 3 219 82 76
14142 product_mng low No Yes No 8 6 137 97 92
14143 product_mng low No No No 4 3 225 80 93
14144 product_mng low No No No 3 3 194 82 84
14145 product_mng low No No No 4 5 251 95 99
14146 IT low No No No 4 5 195 88 51
14147 management high Yes No No 7 3 180 50 86
14148 management high Yes Yes No 7 2 225 53 80
14149 management high Yes No No 7 3 229 82 74
14150 management high Yes No No 7 6 144 15 74
14151 management high Yes No No 3 3 129 92 70
14152 management high Yes No No 10 3 172 53 74
14153 marketing medium No No No 10 4 220 58 100
14154 sales medium No No No 10 3 273 88 74
14155 accounting medium No No No 10 3 245 85 72
14156 support medium No Yes No 10 5 264 99 68
14157 technical medium No No No 10 3 268 94 73
14158 management medium No No No 3 3 172 63 94
14159 marketing medium No No No 3 3 245 85 90
14160 marketing medium No No No 3 5 192 95 66
14161 marketing high No No No 4 3 268 71 66
14162 sales low No No No 3 4 244 49 88
14163 sales medium No No No 4 4 222 71 69
14164 sales medium No No No 2 5 239 52 62
14165 sales medium No No No 4 3 143 48 72
14166 sales medium No No No 3 3 160 82 79
14167 sales low No No No 7 2 255 83 76
14168 sales low No No No 7 4 152 85 87
14169 sales low No No No 7 4 226 57 64
14170 IT low No No No 7 5 266 16 63
14171 product_mng low No No No 7 5 256 85 64
14172 product_mng low No Yes No 3 3 198 82 67
14173 product_mng low No No No 7 4 254 90 89
14174 product_mng low No No No 7 2 104 92 64
14175 IT low No No No 7 4 136 90 48
14176 IT low No No No 3 5 205 82 80
14177 IT low No Yes No 3 4 236 84 81
14178 IT low No No No 3 3 176 92 65
14179 IT low No No No 3 3 148 82 82
14180 IT low No Yes No 3 4 146 80 80
14181 IT low No No No 2 3 242 60 85
14182 marketing high No Yes No 6 5 115 14 38
14183 accounting high No No No 3 4 150 85 89
14184 accounting high No No No 8 3 239 55 81
14185 IT medium No No No 8 4 178 49 71
14186 IT medium No No No 8 5 263 82 58
14187 management high No No No 8 3 272 59 77
14188 marketing medium No No No 8 3 133 90 82
14189 marketing medium No Yes No 3 3 149 62 72
14190 marketing medium No No No 2 3 193 61 68
14191 sales medium No Yes No 3 5 174 52 55
14192 sales medium No No No 5 4 223 79 87
14193 sales medium No No No 8 4 201 49 89
14194 sales medium No No No 8 2 139 73 67
14195 sales medium No No No 8 5 241 67 49
14196 sales medium No Yes No 4 4 187 52 61
14197 sales medium No No No 3 4 192 72 64
14198 IT medium No No No 4 5 142 48 50
14199 product_mng medium No No No 4 4 229 19 79
14200 product_mng high No No No 7 3 104 49 49
14201 product_mng low No No No 7 3 255 90 76
14202 product_mng medium No No No 7 4 212 49 49
14203 IT medium No No No 7 2 235 60 53
14204 IT medium No Yes No 3 3 237 62 85
14205 management high Yes No No 10 4 253 64 50
14206 management high Yes No No 10 3 193 22 94
14207 management high Yes Yes No 10 3 259 90 55
14208 management high Yes No No 10 5 266 74 95
14209 management high Yes No No 10 3 185 85 54
14210 marketing high Yes No No 10 3 172 33 65
14211 IT low No No No 3 4 180 50 73
14212 sales low No No Yes 3 2 157 38 53
14213 sales medium No No Yes 6 5 262 80 86
14214 sales medium No No Yes 4 7 272 11 88
14215 sales low No No Yes 5 5 223 72 87
14216 sales low No No Yes 3 2 159 37 52
14217 sales low No No Yes 3 2 153 41 50
14218 sales low No No Yes 4 6 247 10 77
14219 sales low No No Yes 5 5 259 92 85
14220 sales low No No Yes 5 5 224 89 100
14221 sales low No No Yes 3 2 142 42 53
14222 sales low No No Yes 3 2 135 45 54
14223 sales low No No Yes 4 6 305 11 81
14224 sales low No No Yes 5 4 234 84 92
14225 sales low No No Yes 3 2 148 41 55
14226 sales low No No Yes 3 2 137 36 56
14227 sales low No No Yes 3 2 143 38 54
14228 sales low No No Yes 3 2 160 45 47
14229 sales low No No Yes 6 4 255 78 99
14230 sales low Yes Yes Yes 3 2 160 45 51
14231 sales low No No Yes 5 5 262 76 89
14232 sales low No No Yes 4 6 282 11 83
14233 sales low No No Yes 3 2 147 38 55
14234 sales low No No Yes 4 6 304 9 95
14235 sales low No No Yes 3 2 139 46 57
14236 sales low No No Yes 3 2 158 40 53
14237 sales low No No Yes 5 5 242 89 92
14238 sales low No No Yes 5 4 239 82 87
14239 sales low No No Yes 3 2 135 40 49
14240 accounting low No No Yes 3 2 128 41 46
14241 accounting low No No Yes 3 2 132 38 50
14242 accounting low No No Yes 4 6 294 9 62
14243 hr low No No Yes 3 2 134 45 57
14244 hr low No No Yes 3 2 145 40 51
14245 hr low No No Yes 3 2 140 45 55
14246 hr low No No Yes 6 4 246 84 87
14247 technical low No No Yes 4 6 255 10 94
14248 technical low No No Yes 3 2 137 38 46
14249 technical low No No Yes 3 2 126 45 50
14250 technical low No No Yes 4 6 306 11 89
14251 technical low No No Yes 3 2 152 41 54
14252 technical low No No Yes 5 5 269 87 88
14253 technical low No No Yes 3 2 158 45 48
14254 technical low No No Yes 3 2 127 40 46
14255 technical low No No Yes 4 7 281 10 80
14256 technical low No No Yes 4 6 276 9 89
14257 technical low No No Yes 4 3 182 84 74
14258 support low No No Yes 3 2 147 40 55
14259 support low No No Yes 6 3 273 57 70
14260 support low No No Yes 3 2 148 40 54
14261 support low No No Yes 3 2 147 43 47
14262 support low No No Yes 2 6 152 13 78
14263 support low No No Yes 3 2 135 44 55
14264 support low No No Yes 3 2 134 38 55
14265 support low No No Yes 3 2 132 39 54
14266 support low No No Yes 4 7 307 10 92
14267 support low No No Yes 3 2 140 37 46
14268 support low No No Yes 4 7 255 11 94
14269 technical low No No Yes 4 6 309 10 81
14270 technical low No No Yes 3 2 128 38 54
14271 technical low No No Yes 5 4 225 85 100
14272 management medium No No Yes 5 5 226 85 91
14273 IT medium No No Yes 4 7 308 11 93
14274 IT medium No No Yes 5 6 244 10 95
14275 IT medium No No Yes 3 2 132 36 56
14276 IT medium No No Yes 4 6 286 11 94
14277 IT medium No No Yes 4 6 161 81 70
14278 product_mng medium No No Yes 3 2 153 43 54
14279 product_mng medium No No Yes 6 4 264 90 98
14280 product_mng medium No Yes Yes 5 5 223 76 86
14281 product_mng medium No No Yes 3 2 135 43 50
14282 IT medium No No Yes 3 2 277 74 99
14283 product_mng medium No No Yes 4 5 275 9 77
14284 product_mng high No No Yes 3 2 149 45 49
14285 product_mng low No No Yes 4 7 295 9 87
14286 product_mng medium No No Yes 4 6 277 11 97
14287 product_mng medium No No Yes 4 7 306 11 79
14288 product_mng medium No No Yes 4 6 295 10 83
14289 marketing medium No No Yes 3 2 137 40 54
14290 sales low No No Yes 3 2 157 43 56
14291 accounting low No No Yes 3 2 142 39 56
14292 support low No No Yes 3 2 140 45 54
14293 technical low No No Yes 3 2 151 38 49
14294 management low Yes No Yes 3 4 139 79 59
14295 marketing low No No Yes 6 4 249 84 85
14296 marketing low No No Yes 4 6 291 11 77
14297 marketing low No No Yes 4 6 305 11 87
14298 sales low No No Yes 3 5 232 17 84
14299 sales low No No Yes 3 2 132 44 45
14300 sales low No No Yes 3 2 130 37 57
14301 sales low No No Yes 4 6 291 10 79
14302 sales low No No Yes 3 2 130 40 50
14303 sales low No No Yes 5 5 246 89 100
14304 sales low No No Yes 3 2 143 42 48
14305 sales low No No Yes 3 2 129 46 55
14306 sales low No No Yes 4 6 255 9 83
14307 sales low No No Yes 3 2 155 37 51
14308 sales low No No Yes 4 6 265 10 77
14309 sales low No No Yes 4 6 279 10 84
14310 sales low No No Yes 4 6 284 11 97
14311 sales medium No No Yes 6 5 221 90 100
14312 sales medium No No Yes 3 2 154 38 52
14313 sales medium No No Yes 3 2 147 36 52
14314 sales medium No No Yes 3 2 150 42 46
14315 sales medium No No Yes 4 7 267 9 94
14316 sales medium No No Yes 3 2 158 43 52
14317 accounting medium No No Yes 5 7 224 24 46
14318 accounting medium No No Yes 5 4 257 91 100
14319 accounting medium No No Yes 3 2 148 44 50
14320 hr medium No No Yes 4 3 177 71 87
14321 hr medium No No Yes 3 2 155 40 49
14322 hr medium No No Yes 3 2 144 43 47
14323 hr high No No Yes 4 6 289 9 85
14324 technical low No No Yes 3 2 160 43 52
14325 technical medium No No Yes 5 4 258 90 96
14326 technical medium No No Yes 5 5 234 84 100
14327 technical medium No No Yes 3 2 137 37 48
14328 technical medium No No Yes 2 5 263 86 68
14329 technical low No No Yes 4 6 251 11 84
14330 technical low No No Yes 3 2 133 37 57
14331 technical low No No Yes 3 2 132 40 46
14332 technical low No Yes Yes 4 4 158 14 62
14333 technical low No No Yes 3 2 135 40 46
14334 technical low No No Yes 6 4 216 75 100
14335 support low No Yes Yes 5 6 300 11 84
14336 support low No No Yes 3 2 138 46 49
14337 support low No No Yes 4 6 260 11 92
14338 support low No No Yes 3 2 132 38 49
14339 support low No No Yes 5 3 183 70 89
14340 support low No No Yes 4 6 250 9 82
14341 support low No No Yes 3 2 151 37 45
14342 support low No No Yes 4 6 292 10 83
14343 support low No No Yes 3 2 140 38 57
14344 support low No No Yes 5 5 221 90 100
14345 support low No No Yes 3 2 138 44 51
14346 technical low No No Yes 3 2 132 36 50
14347 technical low No No Yes 5 7 133 31 84
14348 technical low No Yes Yes 4 6 283 10 84
14349 management low No No Yes 3 2 129 42 48
14350 IT low No No Yes 5 4 249 74 100
14351 IT low No No Yes 5 5 257 73 87
14352 IT low No No Yes 4 6 245 9 96
14353 IT low No No Yes 3 2 155 45 53
14354 IT low No No Yes 4 6 256 11 80
14355 product_mng low No No Yes 3 2 152 37 47
14356 product_mng low No No Yes 5 4 267 84 99
14357 product_mng low No No Yes 3 2 151 41 46
14358 product_mng low No No Yes 5 4 239 76 92
14359 IT low No No Yes 4 6 306 11 87
14360 marketing low No Yes Yes 5 4 263 84 88
14361 marketing low No No Yes 3 2 147 39 50
14362 marketing low No No Yes 4 6 278 11 91
14363 marketing low No No Yes 3 2 154 45 56
14364 marketing low No No Yes 3 2 143 37 52
14365 marketing low No No Yes 3 2 155 40 52
14366 sales low No No Yes 3 2 160 39 48
14367 accounting low No No Yes 4 6 304 11 80
14368 support low No No Yes 5 5 240 83 100
14369 technical low No No Yes 4 6 305 11 92
14370 management low No No Yes 3 2 136 39 50
14371 marketing low No No Yes 3 2 132 45 45
14372 marketing low No No Yes 4 7 301 10 95
14373 marketing low No No Yes 6 5 243 90 98
14374 sales low No No Yes 3 2 147 45 51
14375 sales low No No Yes 5 5 239 79 89
14376 sales low No No Yes 5 5 260 90 99
14377 sales low No No Yes 4 7 296 11 84
14378 sales low No No Yes 3 2 129 43 55
14379 sales low No No Yes 5 5 132 31 54
14380 sales low No No Yes 5 2 135 32 50
14381 sales low No No Yes 3 2 158 45 57
14382 sales low No No Yes 5 4 259 81 99
14383 sales low Yes No Yes 3 2 160 41 46
14384 sales low No No Yes 4 7 278 11 78
14385 sales low No No Yes 4 6 284 10 88
14386 sales low No No Yes 4 2 274 70 53
14387 sales low No No Yes 2 4 164 54 74
14388 sales low No No Yes 3 2 148 41 48
14389 sales medium No No Yes 3 2 140 38 50
14390 sales medium No No Yes 3 2 127 37 51
14391 sales medium No No Yes 5 6 308 11 85
14392 sales medium No No Yes 3 2 146 40 47
14393 accounting medium No No Yes 4 6 261 10 84
14394 accounting medium No No Yes 5 5 257 89 99
